product_code,order_number,quantity
9349438,58836,2
823462,58904,1
823462,58965,1
823462,59025,1
186927,59064,4
515043,59100,2
823462,59168,1
211203,59221,1
823462,59286,1
823462,59352,1
823462,59424,1
823462,59496,1
823462,59580,1
823462,59665,1
823462,59755,1
826981,59834,1
803659,59902,1
823462,59946,1
842696,59990,1
9875095,60043,1
823462,60101,1
887496,60153,2
823462,60207,1
513479,60271,2
823462,60329,1
823462,60381,1
713626,60456,5
823462,60496,1
823462,53837,1
827205,53908,1
662597,53935,1
737457,54000,2
771683,54022,1
545789,54078,1
211203,54126,1
268722,54172,1
823462,54229,1
290552,54303,2
823462,54355,1
120886,54424,1
716834,54445,1
554397,54491,2
823462,54571,1
823462,54638,1
823462,54703,1
823462,54793,1
514333,54877,3
745148,54959,2
124777,54984,2
864990,55031,2
823462,55069,1
785264,55095,1
675671,55129,1
778125,55189,1
823462,55235,1
9868111,55296,1
823462,55345,1
823462,55393,1
846639,55460,1
842697,55529,1
823462,55607,1
823462,55697,1
823462,55786,1
823462,55868,1
633103,55930,2
823462,55978,1
304167,56005,10
608288,56052,4
479646,56066,2
402309,56125,4
691090,56191,5
823462,56240,1
535769,56306,1
823462,56378,1
823462,56445,1
823462,56497,1
757988,56572,1
823462,56657,1
823462,56747,1
823462,56837,1
823462,56916,1
823462,56979,1
685153,57028,6
737757,57051,1
856868,57085,1
683758,57137,1
789059,57161,2
823462,57214,1
804984,57251,2
748435,57294,3
823462,57368,1
823462,57408,1
511311,57462,1
851419,57536,2
823462,57592,1
823462,57680,1
823462,57761,1
823462,57846,1
823462,57912,1
887581,57982,1
320439,58042,5
746452,58068,2
599343,58111,1
428134,58162,2
211203,58226,1
823462,58281,1
823462,58351,1
823462,58440,1
823462,58522,1
823462,58587,1
823462,58677,1
823462,58761,1
823462,58839,1
514333,58907,3
633102,58973,2
870186,59027,1
823462,59065,1
886445,59101,12
823462,59145,1
339641,59183,3
286090,59254,4
419358,59329,1
823462,59393,1
211203,59463,1
823462,59543,1
823462,59627,1
823462,59717,1
823462,59802,1
823462,59875,1
823462,59923,1
544121,59973,2
823462,60021,1
823462,60080,1
870156,59142,1
318068,59183,3
211203,59253,1
823462,59326,1
823462,59385,1
393858,59462,2
823462,59535,1
823462,59619,1
823462,59709,1
823462,59799,1
842696,59873,1
883977,59920,1
646408,59972,1
505938,60019,1
886879,60077,1
823462,60133,1
836023,60176,1
823462,60232,1
211203,60303,1
823462,60361,1
882403,60420,2
216236,60475,1
823462,60535,1
823462,53876,1
778340,53930,1
828612,53968,6
104852,54013,1
745146,54047,1
211203,54094,1
823462,54143,1
823462,54204,1
823462,54263,1
823462,54319,1
823462,54394,1
753076,54439,1
655573,54461,1
823462,54524,1
823462,54610,1
455722,54681,4
823462,54747,1
823462,54837,1
790707,54923,1
705507,54970,1
352949,54997,1
823462,55033,1
740157,55083,2
860428,55116,1
696659,55163,1
843988,55197,1
823462,55267,1
839270,55322,4
394531,55362,1
211203,55426,1
823462,55494,1
823462,55562,1
823462,55651,1
823462,55741,1
823462,55825,1
823462,55897,1
823462,55952,1
306794,55995,1
823462,56029,1
390804,56057,2
801560,56090,1
795285,56151,1
799551,56210,1
823462,56273,1
823462,56346,1
823462,56409,1
823462,56459,1
823462,56528,1
823462,56611,1
823462,56701,1
823462,56786,1
823462,56875,1
739308,56952,2
9744379,56997,1
377872,57043,1
823462,57076,1
823462,57115,1
802373,57150,5
823462,57173,1
865009,57229,1
823462,57256,1
209894,57327,1
668412,57385,2
823462,57440,1
823462,57498,1
823462,57551,1
823462,57636,1
823462,57724,1
823462,57800,1
823462,57877,1
764107,57943,2
870156,58008,2
618159,58055,1
823462,58093,1
823462,58133,1
823462,58186,1
646408,58253,1
823462,58319,1
823462,58389,1
823462,58484,1
823462,58550,1
823462,58631,1
823462,58715,1
823462,58800,1
823462,58872,1
823462,58939,1
823462,59001,1
408571,59048,2
886445,59098,12
814484,59128,10
823462,59169,1
823462,59222,1
823462,59287,1
823462,59353,1
823462,59425,1
823462,59497,1
823462,59581,1
823462,59666,1
823462,59756,1
9345539,59835,1
211203,59906,1
823462,59947,1
823462,59996,1
9512469,60044,2
823462,60102,1
660932,60153,1
823462,60208,1
764107,60271,1
823462,60330,1
823462,60382,1
608514,60456,10
823462,60497,1
823462,53838,1
823462,53909,1
146323,53935,1
737456,54000,1
746059,54022,1
692464,54078,1
823462,54127,1
339718,54172,1
823462,54230,1
290553,54303,1
883173,54361,1
823462,54425,1
877171,54446,1
396967,54491,2
823462,54572,1
823462,54639,1
823462,54709,1
823462,54799,1
823462,54883,1
211203,54959,1
160017,54984,2
846072,55031,4
859192,55070,1
785265,55095,1
823462,55130,1
107515,55189,10
823462,55236,1
823462,55297,1
815653,55351,1
823462,55394,1
823462,55461,1
878752,55529,1
823462,55608,1
823462,55698,1
823462,55787,1
823462,55869,1
874740,55930,1
823462,55979,1
211203,56006,1
841564,56052,2
9877882,56067,2
823462,56126,1
823462,56192,1
823462,56241,1
129169,56311,6
823462,56379,1
823462,56446,1
823462,56498,1
823462,56573,1
823462,56658,1
823462,56748,1
823462,56838,1
823462,56917,1
823462,56980,1
111884,57028,4
200006,57052,2
718291,57085,1
678715,57137,2
277989,57161,4
823462,57215,1
859137,57251,4
428957,57295,2
823462,57369,1
617991,57409,1
631341,57462,1
852124,57536,6
823462,57593,1
823462,57681,1
823462,57762,1
823462,57847,1
822233,57918,1
211203,57982,1
846658,58042,5
674859,58069,1
124544,58111,2
343746,58163,1
674925,58227,1
793977,58282,1
823462,58352,1
823462,58441,1
823462,58528,1
823462,58588,1
823462,58678,1
823462,58762,1
823462,58840,1
842696,58908,1
211203,58974,1
740114,59027,1
823462,60136,1
559476,60176,1
800944,60240,2
823462,60306,1
211203,60369,1
823462,60423,1
767000,60475,2
823462,60543,1
823462,53844,1
823462,53910,1
766777,53935,1
559350,54000,1
859282,54028,1
709966,54078,1
823462,54128,1
268722,54178,1
868220,54231,1
713879,54303,1
823462,54362,1
823462,54426,1
823462,54447,1
823462,54492,1
823462,54573,1
823462,54645,1
823462,54710,1
823462,54800,1
823462,54884,1
823462,54960,1
124769,54984,2
770756,55032,2
488770,55071,2
848867,55095,1
823462,55131,1
753076,55189,4
9345449,55237,2
823462,55298,1
823462,55352,1
859645,55395,1
823462,55462,1
823462,55530,1
823462,55614,1
823462,55704,1
823462,55788,1
823462,55870,1
710087,55931,1
823462,55980,1
823462,56007,1
556191,56052,4
480563,56067,1
823462,56127,1
102410,56199,1
823462,56242,1
129169,56313,6
211203,56380,1
168491,56447,8
823462,56499,1
823462,56574,1
823462,56659,1
823462,56749,1
823462,56839,1
780915,56918,1
823462,56981,1
428134,57028,2
458827,57052,2
717967,57085,1
539079,57137,2
428134,57161,1
823462,57216,1
851415,57251,2
823462,57296,1
823462,57370,1
880707,57415,2
654960,57462,2
439327,57536,6
823462,57599,1
823462,57687,1
823462,57763,1
823462,57848,1
674881,57919,2
476715,57983,4
356293,58042,10
823462,58070,1
746452,58111,2
125648,58163,1
211203,58227,1
748582,58282,1
883262,58358,1
823462,58442,1
823462,58529,1
823462,58589,1
823462,58679,1
823462,58763,1
882286,58846,1
842696,58909,1
823462,59066,1
823462,59102,1
823462,59146,1
466166,59183,3
823462,59255,1
627054,59335,1
823462,59394,1
823462,59464,1
823462,59544,1
823462,59628,1
823462,59718,1
880628,59808,1
823462,59876,1
823462,59924,1
629216,59973,1
823462,60022,1
823462,60081,1
823462,60142,1
609182,60176,1
823462,60241,1
823462,60307,1
673009,60370,1
823462,60424,1
388878,60475,1
823462,60544,1
823462,53845,1
823462,53911,1
552346,53935,1
463004,54000,1
691997,54029,1
513789,54078,1
823462,58975,1
828365,59027,1
823462,59067,1
823462,59103,1
545794,59152,2
823462,59189,1
823462,59256,1
599369,59335,2
823462,59395,1
823462,59465,1
823462,59545,1
823462,59629,1
823462,59719,1
823462,59809,1
823462,59877,1
835080,59925,2
828441,59973,1
823462,60023,1
101781,60082,1
823462,60143,1
877638,60176,1
823462,60242,1
473417,60308,2
488988,60370,1
823462,60425,1
812929,60475,1
823462,53816,1
823462,53884,1
318262,53930,1
823462,53972,1
841564,54015,1
823462,54129,1
339718,54178,1
211203,54237,1
297404,54303,2
823462,54363,1
823462,54427,1
823462,54448,1
823462,54493,1
823462,54579,1
823462,54646,1
823462,54711,1
823462,54801,1
823462,54885,1
823462,54961,1
823462,54985,1
423150,55032,1
859742,55071,1
211203,55095,1
823462,55132,1
239401,55189,1
823462,55238,1
823462,55299,1
823462,55353,1
308797,55396,2
823462,55463,1
823462,55531,1
823462,55615,1
823462,55705,1
823462,55794,1
823462,55871,1
874741,55937,2
760324,55981,10
823462,54056,1
823462,54104,1
513807,54147,4
720050,54209,2
823462,54272,1
823462,54329,1
296459,54397,1
125456,54439,2
823462,54471,1
823462,54534,1
823462,54620,1
855363,54681,1
823462,54757,1
823462,54847,1
823462,54926,1
596271,54972,1
823462,55001,1
211203,55038,1
741935,55089,2
674862,55116,1
823462,55167,1
823462,55204,1
520809,55270,1
488769,55329,1
641396,55362,1
330085,55431,3
823462,55509,1
348823,55572,3
823462,55661,1
823462,55751,1
823462,55840,1
552566,55906,1
746959,55956,1
488770,56002,1
802219,56039,1
9349438,56058,1
823462,56094,1
109262,53483,4
823462,53551,1
823462,53641,1
823462,53725,1
823462,42212,1
823462,42248,1
823462,42302,1
823462,42370,1
394529,42424,1
823462,42490,1
852698,42568,1
823462,42620,1
823462,42689,1
823462,42772,1
823462,42854,1
827022,42949,2
490647,43033,1
327478,43090,2
823462,43135,1
823462,43201,1
842702,43231,1
278389,43286,1
823462,43351,1
607976,43390,6
823462,43457,1
823462,43520,1
832075,43605,1
823462,43658,1
823462,52063,1
211203,52120,1
107515,52134,2
798189,52179,1
111887,52221,2
781236,52276,1
780294,52340,2
823462,52403,1
290628,52461,4
823462,52505,1
503693,52588,2
823462,52672,1
823462,52762,1
823462,52852,1
823462,52923,1
736741,52956,1
419473,53003,1
823462,53059,1
874812,53124,1
823462,53152,1
823462,53192,1
763075,53247,1
108788,53271,2
823462,53312,1
501635,53375,1
823462,53427,1
612120,53482,1
823462,53541,1
823462,53631,1
823462,53716,1
211203,52864,1
211203,52933,1
823462,52958,1
823462,53015,1
823462,53071,1
856638,53136,1
823462,53164,1
211203,53208,1
660435,53255,3
854333,53272,1
673504,53329,2
823462,53391,1
823462,53438,1
855327,53483,2
823462,53558,1
823462,53643,1
823462,53727,1
823462,53469,1
823462,53512,1
823462,53597,1
823462,53687,1
823462,53771,1
833663,42231,1
468381,42278,3
823462,42338,1
818564,42398,1
823462,42455,1
823462,42531,1
823462,42601,1
823462,42649,1
823462,42728,1
823462,42818,1
823462,42905,1
823462,42989,1
823462,43074,1
714212,43115,1
878839,43167,1
534437,43210,1
355336,43256,1
823462,43319,1
823462,43373,1
823462,43423,1
823462,43487,1
831044,43561,1
479647,43635,1
823462,43704,1
107515,52095,4
852124,52133,2
823462,52158,1
431312,52215,2
823462,52246,1
823462,52301,1
823462,52370,1
215737,52441,2
823462,52477,1
211203,52551,1
823462,52628,1
823462,52718,1
823462,52808,1
211203,52889,1
104848,52944,1
823462,52982,1
823462,53027,1
823462,53092,1
812057,53150,1
654868,53174,1
823462,53223,1
781014,53255,1
823462,53288,1
823462,53351,1
823462,53404,1
755025,53461,1
705538,53503,1
823462,53587,1
823462,53677,1
823462,53761,1
823462,52901,1
823462,52948,1
823462,52992,1
778423,53037,1
339718,53103,1
723461,53150,1
823462,53176,1
823462,53234,1
774587,53255,1
408513,53290,2
823462,53363,1
9743434,53414,1
823462,53471,1
823462,53519,1
823462,53604,1
823462,53689,1
823462,53778,1
823462,53856,1
823462,53922,1
823462,53945,1
823462,54005,1
823462,54033,1
712037,54088,1
9855548,54132,1
823462,54190,1
868220,54248,1
746015,54304,1
823462,54374,1
823462,54438,1
394618,54456,1
823462,54504,1
823462,54590,1
823462,54657,1
823462,54727,1
823462,54817,1
823462,54896,1
778340,54970,2
839270,54990,3
106952,55032,1
122954,55071,1
673504,55106,2
823462,55143,1
377870,55189,1
823462,55248,1
786475,55302,1
874814,55362,1
823462,55407,1
823462,55474,1
823462,55542,1
823462,55626,1
823462,55716,1
823462,55805,1
823462,55887,1
823462,55940,1
823462,55992,1
823462,56014,1
823462,56053,1
814228,56072,1
823462,56139,1
202693,56209,2
823462,56253,1
823462,56326,1
883779,56391,1
466551,56447,1
211203,56514,1
823462,56586,1
823462,56676,1
823462,56766,1
823462,56856,1
644029,56930,1
253093,56991,6
823462,57031,1
823462,57057,1
823462,57089,1
678715,57139,2
802373,57162,5
865009,57223,1
168307,57251,1
823462,57308,1
766987,57385,4
102453,57426,1
823462,53805,1
858801,53857,1
823462,53923,1
823462,53946,1
644075,54006,1
209894,54034,1
814469,54088,1
661227,54133,2
823462,54191,1
823462,54249,1
211203,54305,1
823462,54375,1
705507,54439,2
511225,54456,2
822229,54505,1
823462,54591,1
823462,54663,1
823462,54728,1
823462,54818,1
823462,54902,1
757253,54970,1
378657,54991,2
304412,55032,1
549456,55071,1
211203,55112,1
823462,55144,1
674930,55189,1
675632,55249,3
823462,55308,1
762185,55362,1
429285,55408,4
823462,55475,1
823462,55543,1
823462,55632,1
823462,55722,1
823462,55806,1
823462,55888,1
823462,55941,1
823462,55993,1
823462,56015,1
823462,56054,1
754685,56072,1
823462,56140,1
559703,56209,1
835268,56259,1
823462,56327,1
671022,56391,1
798247,56447,1
823462,56515,1
823462,56592,1
823462,56677,1
823462,56767,1
823462,56857,1
211203,56938,1
815623,56991,2
823462,57032,1
823462,57063,1
823462,57095,1
539079,57139,2
596952,57162,5
169416,57224,1
155970,57251,1
823462,57309,1
427384,57385,1
823462,57427,1
9744381,57473,1
788086,57536,3
823462,57611,1
823462,57699,1
823462,57780,1
778899,57865,1
847221,57929,4
877687,57995,2
842696,58054,1
823462,58082,1
443975,58118,2
820043,58173,1
823462,58234,1
823462,58299,1
823462,58369,1
823462,58459,1
762315,58532,1
823462,58606,1
823462,58696,1
823462,58780,1
823462,58858,1
816710,58921,3
823462,58987,1
848824,59034,4
823462,59079,1
766744,59113,1
211203,59154,1
823462,59202,1
823462,59267,1
211203,59338,1
823462,59406,1
823462,59477,1
823462,57479,1
483361,57536,1
823462,57617,1
823462,57705,1
823462,57781,1
778890,57865,1
823462,57930,1
815623,57995,1
211203,58054,1
823462,58083,1
776895,58119,1
823462,58174,1
790515,58235,1
823462,58300,1
823462,58370,1
823462,58460,1
146142,58532,1
823462,58607,1
823462,58697,1
823462,58781,1
823462,58859,1
816711,58921,3
823462,58988,1
863810,59035,2
778443,59085,2
849738,59114,1
211203,59155,1
823462,59203,1
823462,59268,1
823462,59339,1
823462,59407,1
823462,59478,1
823462,59561,1
823462,59646,1
823462,59736,1
823462,59820,1
525548,59893,7
823462,59933,1
691340,59975,1
823462,60032,1
823462,60091,1
509855,60152,4
823462,60188,1
823462,60254,1
823462,60317,1
702944,60370,1
823462,60436,1
759702,60480,1
823462,53806,1
823462,53863,1
211203,53924,1
778125,53947,1
771683,54006,1
211203,54035,1
855558,54088,1
745150,54133,2
823462,54192,1
823462,54250,1
823462,54306,1
859281,54381,2
705503,54439,1
634682,54456,1
822229,54511,1
823462,54592,1
823462,54664,1
823462,54729,1
823462,54819,1
823462,54903,1
851415,54970,2
378658,54991,2
457224,55032,1
854681,55071,1
878669,55112,1
723021,55145,3
767000,55189,1
662242,55249,2
823462,55309,1
780580,55362,1
120886,55408,1
823462,55481,1
823462,55549,1
823462,55633,1
823462,55723,1
823462,55812,1
823462,55889,1
881525,55947,1
720538,55994,24
823462,56016,1
823462,56055,1
795655,56078,1
823462,56146,1
559705,56209,1
823462,56260,1
211203,56333,1
722631,56397,1
211203,56447,1
823462,56516,1
823462,56593,1
823462,56683,1
823462,56768,1
823462,56858,1
823462,56939,1
385551,56991,1
849738,57038,1
823462,57064,1
823462,57096,1
393279,57139,1
674855,57162,5
823462,57225,1
662511,57251,1
881124,57315,1
853233,57385,2
823462,57428,1
823462,57480,1
882188,57536,1
823462,57618,1
823462,57706,1
823462,57782,1
778900,57865,3
823462,57931,1
635478,57995,1
831469,58055,1
856965,58084,1
823462,58120,1
823462,58175,1
525548,58236,5
823462,58301,1
823462,58371,1
823462,58466,1
211203,58532,1
823462,58613,1
847243,58698,1
823462,58782,1
823462,58860,1
211203,58927,1
854763,58994,3
150673,59036,2
778125,59086,1
504765,59115,3
823462,59156,1
868435,59209,1
823462,59269,1
823462,59340,1
823462,59413,1
823462,59479,1
823462,59563,1
839270,59648,2
823462,59738,1
823462,59822,1
823462,59895,1
823462,59935,1
823462,59977,1
823462,60034,1
617991,60093,1
715345,60152,2
823462,60190,1
823462,60261,1
823462,60319,1
878023,60370,2
823462,59562,1
823462,59647,1
823462,59737,1
823462,59821,1
823462,59894,1
823462,59934,1
823462,59976,1
823462,60033,1
823462,60092,1
658643,60152,1
823462,60189,1
849738,60260,1
823462,60318,1
702948,60370,1
823462,60443,1
767000,60480,2
823462,53807,1
823462,53864,1
692447,53930,1
211203,53954,1
746059,54006,1
794018,54041,1
766984,54088,1
661227,54134,2
823462,54193,1
823462,54251,1
823462,54307,1
823462,54382,1
804392,54439,1
634683,54456,3
823462,54512,1
685124,54598,12
823462,54665,1
823462,54730,1
823462,54820,1
823462,54904,1
294133,54970,2
172315,54991,2
718751,55032,1
740157,55077,2
441475,55113,2
823462,55146,1
211203,55190,1
670645,55250,1
823462,55310,1
705506,55362,1
870155,55414,1
823462,55482,1
823462,55550,1
823462,55634,1
823462,55724,1
823462,55813,1
823462,55890,1
513807,55948,2
488770,55994,1
823462,56017,1
823462,56056,1
823462,56079,1
823462,56147,1
9702455,56209,1
823462,56261,1
823462,56334,1
823462,56398,1
794068,56453,1
823462,56517,1
823462,56594,1
823462,56684,1
823462,56774,1
9868118,56859,1
823462,56940,1
820043,56992,1
211203,57038,1
823462,57065,1
823462,57097,1
823462,57140,1
674857,57162,4
823462,57226,1
552347,57251,1
211203,57316,1
842172,57385,1
823462,57429,1
823462,57481,1
741474,57536,1
823462,57619,1
823462,57707,1
823462,57788,1
744358,57865,1
823462,57932,1
722631,57996,2
843335,58055,2
615005,58084,1
823462,58121,1
823462,58176,1
525549,58236,5
823462,58302,1
823462,58372,1
823462,58472,1
823462,58538,1
823462,58614,1
847227,58698,1
211203,58788,1
823462,58861,1
816710,58928,3
590993,58995,1
705529,59036,8
823462,59087,1
823462,59116,1
823462,59157,1
211203,59210,1
211203,59270,1
823462,59341,1
823462,59414,1
823462,59480,1
823462,59564,1
823462,59654,1
228158,59739,8
211203,59828,1
823462,59896,1
823462,59936,1
823462,59978,1
823462,60035,1
211203,60099,1
485413,60152,1
823462,60191,1
823462,60262,1
823462,60320,1
744648,60370,1
823462,60445,1
823462,60444,1
388878,60480,1
823462,53808,1
823462,53865,1
556799,53930,1
245336,53955,1
408571,54007,4
211203,54042,1
697007,54088,1
745150,54134,1
211203,54199,1
823462,54252,1
823462,54308,1
823462,54383,1
804394,54439,1
634684,54456,1
823462,54513,1
823462,54599,1
823462,54666,1
823462,54736,1
823462,54826,1
823462,54905,1
545572,54970,3
109265,54991,2
690354,55032,2
878376,55078,1
504765,55113,2
211203,55153,1
241068,55191,2
823462,55256,1
823462,55311,1
548081,55362,1
644029,55415,1
823462,55483,1
823462,55551,1
823462,55635,1
823462,55725,1
823462,55814,1
847221,55896,3
404237,55948,1
209894,55994,1
823462,56018,1
197314,56057,1
823462,56080,1
823462,56148,1
9702455,56209,1
823462,56262,1
823462,56335,1
823462,56399,1
211203,56454,1
823462,56518,1
823462,56595,1
823462,56685,1
823462,56775,1
211203,56859,1
823462,56941,1
211203,56992,1
823462,57039,1
823462,57066,1
823462,57098,1
823462,57141,1
376410,57162,3
823462,57227,1
468345,57251,1
823462,57317,1
842173,57385,2
823462,57430,1
823462,57482,1
106761,57536,1
823462,57620,1
823462,57708,1
